# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 3.619449853431433439e-05 4.841966983804013580e-06 6.986773541939328425e-07 1.024067614707746543e-06 3.160941414535045624e-04 4.841966983804013580e-06 6.986773541939328425e-07 1.024067614707746543e-06 2.835965948179364204e-03
1.100000000000000000e+04 4.078355777892284095e-05 3.688628112286096439e-06 7.250195039887330495e-07 8.970615681391791441e-07 3.133676073048263788e-04 3.688628112286096439e-06 7.250195039887330495e-07 8.970615681391791441e-07 2.429159823805093765e-03
1.200000000000000000e+04 2.953073089884128422e-05 2.920814722529030405e-06 6.526634592773916665e-07 7.241820298986567650e-07 3.001957666128873825e-04 2.920814722529030405e-06 6.526634592773916665e-07 7.241820298986567650e-07 1.956852618604898453e-03
1.300000000000000000e+04 3.103515336988493800e-05 2.441294327581999823e-06 6.388173687810194679e-07 8.954601753430324607e-07 2.929053734987974167e-04 2.441294327581999823e-06 6.388173687810194679e-07 8.954601753430324607e-07 1.914017833769321442e-03
1.400000000000000000e+04 2.403048347332514822e-05 2.060209681076230481e-06 5.370649205360678025e-07 6.720905503243557177e-07 2.740328200161457062e-04 2.060209681076230481e-06 5.370649205360678025e-07 6.720905503243557177e-07 1.824513077735900879e-03
1.500000000000000000e+04 1.268924796022474766e-03 7.264211490110028535e-06 3.410575573070673272e-06 8.313305443152785301e-06 1.470071147195994854e-03 7.264211490110028535e-06 3.410575573070673272e-06 8.313305443152785301e-06 6.079850252717733383e-03
1.600000000000000000e+04 2.198827314714435488e-05 1.645719066800666042e-06 5.325453003024449572e-07 5.992977776259067468e-07 2.510453923605382442e-04 1.645719066800666042e-06 5.325453003024449572e-07 5.992977776259067468e-07 1.868074992671608925e-03
1.700000000000000000e+04 2.137834962923079729e-05 1.407023660249251407e-06 5.561721536651020870e-07 5.720368676520592999e-07 2.376965858275070786e-04 1.407023660249251407e-06 5.561721536651020870e-07 5.720368676520592999e-07 1.916903187520802021e-03
1.800000000000000000e+04 2.543608890846371651e-03 3.998676402261480689e-05 2.742137257882859558e-05 2.206908720836509019e-05 2.385464031249284744e-03 3.998676402261480689e-05 2.742137257882859558e-05 2.206908720836509019e-05 1.157085690647363663e-02
1.900000000000000000e+04 5.471992189995944500e-04 9.177171705232467502e-06 6.569395281985634938e-06 4.377919594844570383e-06 6.395263480953872204e-04 9.177171705232467502e-06 6.569395281985634938e-06 4.377919594844570383e-06 5.472559947520494461e-03
2.000000000000000000e+04 1.835359944379888475e-05 1.033748390000255313e-06 5.159206466487376019e-07 5.936092293268302456e-07 1.997430808842182159e-04 1.033748390000255313e-06 5.159206466487376019e-07 5.936092293268302456e-07 1.901727868244051933e-03
2.100000000000000000e+04 6.709625449730083346e-05 1.257050598724163137e-06 1.118634827435016632e-06 6.667952447969582863e-07 2.332556468900293112e-04 1.257050598724163137e-06 1.118634827435016632e-06 6.667952447969582863e-07 1.797057804651558399e-03
2.200000000000000000e+04 8.903829439077526331e-05 1.977261717911460437e-06 1.361941599498095457e-06 6.879548664073809050e-07 2.289547410327941179e-04 1.977261717911460437e-06 1.361941599498095457e-06 6.879548664073809050e-07 2.470347331836819649e-03
2.300000000000000000e+04 1.461742340325145051e-05 8.212311968236463144e-07 4.233842787471076008e-07 6.123633511379011907e-07 1.652962382650002837e-04 8.212311968236463144e-07 4.233842787471076008e-07 6.123633511379011907e-07 1.979861874133348465e-03
2.400000000000000000e+04 2.164600664400495589e-05 8.200648267120413948e-07 7.976416895871807355e-07 8.939159670262597501e-07 1.619337563170120120e-04 8.200648267120413948e-07 7.976416895871807355e-07 8.939159670262597501e-07 2.437428571283817291e-03
2.500000000000000000e+04 3.551909321686252952e-05 1.218229840560525190e-06 7.845445111342996825e-07 8.315165587191586383e-07 1.661236165091395378e-04 1.218229840560525190e-06 7.845445111342996825e-07 8.315165587191586383e-07 2.375757321715354919e-03
2.600000000000000000e+04 4.277366679161787033e-04 5.484067969518946484e-06 3.144988340864074416e-06 4.762615333220310276e-07 4.639285034500062466e-04 5.484067969518946484e-06 3.144988340864074416e-06 4.762615333220310276e-07 2.827232703566551208e-03
2.700000000000000000e+04 1.212118695548269898e-05 6.245216468414582778e-07 4.357546004030155018e-07 6.362445219565415755e-07 1.269833592232316732e-04 6.245216468414582778e-07 4.357546004030155018e-07 6.362445219565415755e-07 2.178397262468934059e-03
2.800000000000000000e+04 1.056356122717261314e-03 1.966236050066072494e-05 1.139768028224352747e-05 9.615214366931468248e-06 1.032778061926364899e-03 1.966236050066072494e-05 1.139768028224352747e-05 9.615214366931468248e-06 7.427653297781944275e-03
2.900000000000000000e+04 1.149578838521847501e-05 5.528534074983326718e-07 4.925627763441298157e-07 6.290050578172667883e-07 1.128528892877511680e-04 5.528534074983326718e-07 4.925627763441298157e-07 6.290050578172667883e-07 2.222153125330805779e-03
3.000000000000000000e+04 1.198739755636779591e-05 5.116116312819940504e-07 4.944226361658365931e-07 6.000112762194476090e-07 1.069434656528756022e-04 5.116116312819940504e-07 4.944226361658365931e-07 6.000112762194476090e-07 2.299049170687794685e-03
3.100000000000000000e+04 1.846131170168519020e-03 2.369560388615354896e-05 2.083873914671130478e-05 1.939150570251513273e-05 1.666297321207821369e-03 2.369560388615354896e-05 2.083873914671130478e-05 1.939150570251513273e-05 1.040134020149707794e-02
3.200000000000000000e+04 1.126054667111020535e-05 4.760636613809765549e-07 5.332927912604645826e-07 6.830492225162743125e-07 9.680584480520337820e-05 4.760636613809765549e-07 5.332927912604645826e-07 6.830492225162743125e-07 2.387049607932567596e-03
3.300000000000000000e+04 1.431567670806543902e-05 4.607882431173493387e-07 5.362629735827795230e-07 6.563262786585255526e-07 9.515394049230962992e-05 4.607882431173493387e-07 5.362629735827795230e-07 6.563262786585255526e-07 2.558692358434200287e-03
3.400000000000000000e+04 9.321192010247614235e-06 4.603839158789924113e-07 4.291635775643953821e-07 7.198525509011233225e-07 8.798196358839049935e-05 4.603839158789924113e-07 4.291635775643953821e-07 7.198525509011233225e-07 2.537732478231191635e-03
3.500000000000000000e+04 2.026599031523801386e-05 1.039439325722923968e-06 2.932132474597892724e-07 1.162469970950041898e-06 9.327055886387825012e-05 1.039439325722923968e-06 2.932132474597892724e-07 1.162469970950041898e-06 2.872277749702334404e-03
3.600000000000000000e+04 9.024819519254378974e-06 4.149584356127888896e-07 4.736498340207617730e-07 6.819605005148332566e-07 8.176932897185906768e-05 4.149584356127888896e-07 4.736498340207617730e-07 6.819605005148332566e-07 2.548289485275745392e-03
3.700000000000000000e+04 2.319680243090260774e-05 4.897590315522393212e-07 7.043421419439255260e-07 6.794865043957543094e-07 9.235768084181472659e-05 4.897590315522393212e-07 7.043421419439255260e-07 6.794865043957543094e-07 2.403257880359888077e-03
3.800000000000000000e+04 2.368499990552663803e-04 1.506679495832941029e-06 8.703235835127998143e-06 1.402096495439764112e-05 2.753858861979097128e-04 1.506679495832941029e-06 8.703235835127998143e-06 1.402096495439764112e-05 7.913022302091121674e-03
3.900000000000000000e+04 8.175295079126954079e-06 3.899143052876752336e-07 4.252488565725798253e-07 6.870163247185701039e-07 7.503671076847240329e-05 3.899143052876752336e-07 4.252488565725798253e-07 6.870163247185701039e-07 2.491710009053349495e-03
4.000000000000000000e+04 1.617180350876878947e-05 5.468291988108830992e-07 6.993515171416220255e-07 7.863894211368460674e-07 7.485192327294498682e-05 5.468291988108830992e-07 6.993515171416220255e-07 7.863894211368460674e-07 2.909592585638165474e-03
4.100000000000000000e+04 8.017168511287309229e-06 3.660784670955763431e-07 4.230641081903740996e-07 6.661742304459039588e-07 7.163214468164369464e-05 3.660784670955763431e-07 4.230641081903740996e-07 6.661742304459039588e-07 2.482362557202577591e-03
4.200000000000000000e+04 7.738552994851488620e-06 3.359104709943494527e-07 3.833637549632840091e-07 7.754202897558570839e-07 7.092076702974736691e-05 3.359104709943494527e-07 3.833637549632840091e-07 7.754202897558570839e-07 2.582217333838343620e-03
4.300000000000000000e+04 1.459763880120590329e-04 2.710390845095389523e-06 1.608178763490286656e-06 9.746847808855818585e-07 1.707829214865341783e-04 2.710390845095389523e-06 1.608178763490286656e-06 9.746847808855818585e-07 2.959015546366572380e-03
4.400000000000000000e+04 9.765537834027782083e-05 1.841597281782014761e-06 1.574596581122023053e-06 1.004955834105203394e-06 1.456066092941910028e-04 1.841597281782014761e-06 1.574596581122023053e-06 1.004955834105203394e-06 3.029680810868740082e-03
4.500000000000000000e+04 3.591665154090151191e-05 3.542597596606356092e-06 5.207379558669344988e-07 1.731794327497482300e-06 9.846952161751687527e-05 3.542597596606356092e-06 5.207379558669344988e-07 1.731794327497482300e-06 2.007655566558241844e-03
4.600000000000000000e+04 1.539345714263617992e-03 3.303463017800822854e-05 1.575036731082946062e-05 1.380037974740844220e-05 1.403098343871533871e-03 3.303463017800822854e-05 1.575036731082946062e-05 1.380037974740844220e-05 8.571895770728588104e-03
4.700000000000000000e+04 1.664234696363564581e-05 3.470834428753732936e-07 3.868960334330040496e-07 6.372862344505847432e-07 7.899400952737778425e-05 3.470834428753732936e-07 3.868960334330040496e-07 6.372862344505847432e-07 2.397216390818357468e-03
4.800000000000000000e+04 7.636980626557487994e-06 2.311822839828892029e-07 3.500628054098342545e-07 4.882525672655901872e-07 6.659080827375873923e-05 2.311822839828892029e-07 3.500628054098342545e-07 4.882525672655901872e-07 2.169302431866526604e-03
4.900000000000000000e+04 1.949019133462570608e-05 6.616739369746937882e-07 3.275412723269255366e-07 8.220169434025592636e-07 7.345359335886314511e-05 6.616739369746937882e-07 3.275412723269255366e-07 8.220169434025592636e-07 2.250342164188623428e-03
5.000000000000000000e+04 1.834949653130024672e-04 7.811176487848570105e-07 3.006129190907813609e-06 3.006324959642370231e-06 2.532059443183243275e-04 7.811176487848570105e-07 3.006129190907813609e-06 3.006324959642370231e-06 4.960567224770784378e-03
